2602,1918
2603,3500
2604,3674
2605,2571
2606,1967
2607,3487
2608,1876
2609,2117
2610,771
2611,2681
2612,2214
2613,867
2614,189
2615,3329
2616,1571
2617,1705
2618,3240
2619,822
2620,1007
2621,1487
2622,1570
2623,3593
2624,2970
2625,956
2626,3327
2627,1905
2628,1148
2629,3425
2630,16
2631,2139
2632,685
2633,3415
2634,929
2635,2891
2636,127
2637,288
2638,3125
2639,3077
2640,774
2641,941
2642,2091
2643,1212
2644,668
2645,3389
2646,3421
2647,298
2648,1412
2649,3323
2650,374
2651,494
2652,185
2653,834
2654,1233
2655,2167
2656,2132
2657,392
2658,1755
2659,1863
2660,3369
2661,677
2662,3235
2663,617
2664,2520
2665,2830
2666,1569
2667,3658
2668,3550
2669,2288
2670,2979
2671,2222
2672,2094
2673,2607
2674,28
2675,3224
2676,290
2677,2096
2678,919
2679,528
2680,1494
2681,151
2682,170
2683,3278
2684,2717
2685,2657
2686,3167
2687,1657
2688,1694
2689,359
2690,2671
2691,1745
2692,1357
2693,3619
2694,894
2695,3697
2696,2833
2697,1206
2698,2869
2699,3491
2700,2506
2701,426
2702,1956
2703,2800
2704,3426
2705,2415
2706,2815
2707,2348
2708,238
2709,1740
2710,935
2711,927
2712,3667
2713,3489
2714,3476
2715,2493
2716,1827
2717,2926
2718,2785
2719,869
2720,2714
2721,2955
2722,2733
2723,3109
2724,2690
2725,2086
2726,541
2727,3343
2728,3537
2729,3113
2730,1016
2731,3538
2732,3017
2733,2394
2734,885
2735,1713
2736,2109
2737,766
2738,282
2739,1245
2740,3459
2741,1743
2742,1850
2743,2834
2744,1714
2745,3439
2746,812
2747,3507
2748,182
2749,2838
2750,2219
2751,2750
2752,171
2753,3564
2754,1931
2755,3199
2756,903
2757,1856
2758,753
2759,1549
2760,636
2761,2553
2762,54
2763,192
2764,2916
2765,3401
2766,2684
2767,3621
2768,3453
2769,1366
2770,1475
2771,2801
2772,1368
2773,3143
2774,2732
2775,2308
2776,1065
2777,2270
2778,704
2779,2753
2780,1296
2781,1540
2782,2606
2783,1542
2784,2016
2785,3152
2786,2895
2787,435
2788,379
2789,74
2790,2175
2791,3094
2792,571
2793,296
2794,600
2795,3485
2796,2194
2797,1332
2798,1822
2799,3093
2800,1410
2801,1503
2802,1346
2803,318
2804,760
2805,1120
2806,1779
2807,1915
2808,3123
2809,1246
2810,3209
2811,3254
2812,3602
2813,3175
2814,2404
2815,1091
2816,2735
2817,3086
2818,372
2819,2450
2820,1145
2821,2892
2822,211
2823,2842
2824,325
2825,308
2826,1064
2827,3684
2828,2662
2829,360
2830,467
2831,2269
2832,2029
2833,129
2834,930
2835,3318
2836,690
2837,3314
2838,346
2839,3683
2840,533
2841,729
2842,717
2843,1757
2844,1819
2845,641
2846,145
2847,2709
2848,249
2849,1937
2850,2956
2851,1952
2852,3200
2853,2483
2854,699
2855,422
2856,2589
2857,3680
2858,3033
2859,731
2860,1760
2861,1433
2862,3494
2863,526
2864,1228
2865,2723
2866,474
2867,2246
2868,1417
2869,1795
2870,1407
2871,1213
2872,1182
2873,2211
2874,191
2875,2722
2876,3102
2877,910
2878,1690
2879,459
2880,540
2881,3014
2882,3338
2883,438
2884,1359
2885,493
2886,3112
2887,2464
2888,2174
2889,3527
2890,2142
2891,1378
2892,287
2893,710
2894,3624
2895,2561
2896,634
2897,3434
2898,665
2899,3307
2900,757
2901,3267
2902,1529
2903,155
2904,341
2905,939
2906,1786
2907,3562
2908,1038
2909,2359
2910,1425
2911,829
2912,1286
2913,1802
2914,1196
2915,835
2916,69
2917,2063
2918,1747
2919,2451
2920,2579
2921,2706
2922,1052
2923,1380
2924,1160
2925,2000
2926,1106
2927,390
2928,527
2929,3422
2930,2803
2931,3612
2932,3588
2933,1940
2934,2467
2935,3063
2936,658
2937,1445
2938,3378
2939,3611
2940,3134
2941,335
2942,1824
2943,1327
2944,2935
2945,845
2946,1307
2947,2221
2948,1089
2949,2599
2950,389
2951,1436
2952,2045
2953,2600
2954,1669
2955,331
2956,1211
2957,1807
2958,368
2959,320
2960,1361
2961,1049
2962,2085
2963,819
2964,1555
2965,2822
2966,1638
2967,2598
2968,948
2969,2701
2970,3633
2971,126
2972,3019
2973,1259
2974,99
2975,33
2976,3101
2977,3332
2978,1290
2979,277
2980,2215
2981,3122
2982,2217
2983,964
2984,234
2985,167
2986,588
2987,3269
2988,3407
2989,3078
2990,233
2991,2740
2992,3692
2993,3630
2994,3013
2995,1029
2996,961
2997,820
2998,2462
2999,698
3000,1951
3001,3179
3002,3127
3003,2354
3004,2280
3005,606
3006,1708
3007,2203
3008,73
3009,2665
3010,3420
3011,1658
3012,924
3013,955
3014,3114
3015,893
3016,3414
3017,918
3018,1833
3019,1910
3020,3252
3021,676
3022,3451
3023,3490
3024,898
3025,228
3026,2824
3027,2907
3028,734
3029,3126
3030,1890
3031,2712
3032,3672
3033,678
3034,720
3035,2632
3036,1793
3037,2254
3038,47
3039,1126
3040,2228
3041,253
3042,294
3043,3000
3044,162
3045,3526
3046,174
3047,3568
3048,156
3049,1500
3050,160
3051,507
3052,1131
3053,831
3054,775
3055,1039
3056,419
3057,2654
3058,2584
3059,727
3060,3616
3061,1702
3062,585
3063,914
3064,3006
3065,1184
3066,317
3067,730
3068,2831
3069,2624
3070,3661
3071,538
3072,811
3073,663
3074,537
3075,3157
3076,3025
3077,498
3078,2863
3079,1930
3080,11
3081,2350
3082,3060
3083,477
3084,1772
3085,705
3086,188
3087,1227
3088,1090
3089,876
3090,1531
3091,2122
3092,2268
3093,1187
3094,620
3095,2
3096,1963
3097,1974
3098,2478
3099,3322
3100,3058
3101,1222
3102,1536
3103,49
3104,1305
3105,3218
3106,2967
3107,2468
3108,1271
3109,186
3110,488
3111,2725
3112,50
3113,415
3114,2541
3115,531
3116,1733
3117,621
3118,131
3119,736
3120,2555
3121,2418
3122,933
3123,3670
3124,2424
3125,2990
3126,157
3127,3681
3128,2886
3129,1220
3130,2754
3131,1050
3132,1558
3133,3447
3134,442
3135,2099
3136,1224
3137,3609
3138,2731
3139,3026
3140,2882
3141,2341
3142,2637
3143,140
3144,3386
3145,2021
3146,2389
3147,1424
3148,1331
3149,856
3150,3303
3151,3473
3152,530
3153,213
3154,3590
3155,2327
3156,142
3157,664
3158,627
3159,2590
3160,2635
3161,3162
3162,1482
3163,3671
3164,340
3165,1173
3166,3107
3167,83
3168,607
3169,1882
3170,2930
3171,2688
3172,375
3173,3411
3174,1541
3175,1387
3176,3119
3177,3131
3178,3441
3179,94
3180,3586
3181,1169
3182,1035
3183,2823
3184,917
3185,236
3186,2140
3187,1403
3188,1881
3189,58
3190,921
3191,3620
3192,3440
3193,3639
3194,207
3195,1142
3196,3543
3197,1862
3198,2747
3199,967
3200,1232
3201,195
3202,3402
3203,2252
3204,3688
3205,2568
3206,13
3207,795
3208,2575
3209,1223
3210,2556
3211,1557
3212,2649
3213,2349
3214,2136
3215,635
3216,916
3217,1797
3218,3566
3219,3650
3220,3150
3221,2634
3222,2095
3223,1221
3224,3003
3225,1461
3226,2062
3227,1278
3228,1837
3229,1342
3230,786
3231,3067
3232,1373
3233,2183
3234,2545
3235,387
3236,15
3237,101
3238,3592
3239,1620
3240,3435
3241,952
3242,2804
3243,3213
3244,312
3245,3598
3246,755
3247,3445
3248,3379
3249,2794
3250,3097
3251,3642
3252,1247
3253,103
3254,181
3255,2588
3256,302
3257,2166
3258,2866
3259,601
3260,462
3261,828
3262,2107
3263,3495
3264,2008
3265,1546
3266,616
3267,953
3268,1502
3269,3673
3270,1
3271,2775
3272,1442
3273,1084
3274,1820
3275,2550
3276,3116
3277,501
3278,1109
3279,30
3280,1656
3281,908
3282,2836
3283,3424
3284,906
3285,332
3286,816
3287,208
3288,66
3289,1191
3290,605
3291,857
3292,1043
3293,1356
3294,2816
3295,991
3296,1439
3297,697
3298,3693
3299,3613
3300,2563
3301,913
3302,608
3303,76
3304,3061
3305,3340
3306,3275
3307,1130
3308,1128
3309,979
3310,345
3311,2018
3312,1032
3313,2044
3314,892
3315,1015
3316,0
3317,108
3318,1698
3319,141
3320,2572
3321,231
3322,227
3323,637
3324,1236
3325,2305
3326,2764
3327,2072
3328,1288
3329,644
3330,2536
3331,1675
3332,1932
3333,3012
3334,1554
3335,770
3336,854
3337,2356
3338,1704
3339,1538
3340,3654
3341,1805
3342,2871
3343,243
3344,1556
3345,3427
3346,2762
3347,300
3348,3531
3349,688
3350,3062
3351,3176
3352,137
3353,3652
3354,2343
3355,1056
3356,3547
3357,2682
3358,2703
3359,1791
3360,1225
3361,1476
3362,3594
3363,589
3364,486
3365,1514
3366,1667
3367,2994
3368,846
3369,2547
3370,2223
3371,215
3372,2683
3373,1189
3374,891
3375,3284
3376,2007
3377,2998
3378,1864
3379,179
3380,1214
3381,3264
3382,2865
3383,719
3384,1539
3385,3580
3386,1060
3387,2540
3388,1563
3389,1100
3390,45
3391,370
3392,1589
3393,104
3394,667
3395,2715
3396,3065
3397,2376
3398,1208
3399,1004
3400,3018
3401,2129
3402,3660
3403,187
3404,1234
3405,2212
3406,1216
3407,339
3408,3139
3409,256
3410,849
3411,2474
3412,107
3413,3297
3414,3299
3415,2255
3416,2576
3417,2653
3418,1231
3419,235
3420,412
3421,367
3422,2604
3423,3326
3424,3656
3425,112
3426,622
3427,1054
3428,739
3429,2929
3430,105
3431,808
3432,2208
3433,2934
3434,190
3435,225
3436,1027
3437,2199
3438,128
3439,132
3440,3676
3441,1969
3442,1801
3443,3607
3444,490
3445,584
3446,2825
3447,3659
3448,3644
3449,1897
3450,268
3451,1238
3452,510
3453,342
3454,222
3455,239
3456,2610
3457,613
3458,352
3459,3506
3460,3108
3461,2097
3462,3508
3463,3341
3464,759
3465,2856
3466,1847
3467,928
3468,3071
3469,542
3470,78
3471,354
3472,1116
3473,1086
3474,2262
3475,2992
3476,1047
3477,3640
3478,832
3479,134
3480,1239
3481,662
3482,219
3483,879
3484,321
3485,651
3486,1230
3487,3458
3488,1059
3489,2307
3490,1111
3491,1114
3492,666
3493,2868
3494,590
3495,3574
3496,343
3497,3274
3498,198
3499,100
3500,810
3501,1293
3502,313
3503,2046
3504,3449
3505,2408
3506,84
3507,2461
3508,3596
3509,915
3510,319
3511,3497
3512,2314
3513,639
3514,517
3515,596
3516,1521
3517,1981
3518,1252
3519,2969
3520,715
3521,1242
3522,1965
3523,1631
3524,1217
3525,1105
3526,2625
3527,3499
3528,2659
3529,1624
3530,592
3531,1241
3532,2414
3533,1021
3534,1226
3535,24
3536,3444
3537,1510
3538,2074
3539,833
3540,1330
3541,216
3542,2647
3543,3486
3544,515
3545,1183
3546,2077
3547,3540
3548,1292
